"","X","Longitude","Latitude","state","MinKm","soil_i_or_is"
"1514",9410,-88.0707168579102,38.9446926116943,"Illinois",79.7479575960053,"327-328"
"1515",9411,-88.6474847793579,38.9446926116943,"Illinois",50.6831228366312,"327-328"
"1516",9412,-89.2242527008057,38.9446926116943,"Illinois",61.2140443047075,"327-328"
"1517",9413,-89.8010206222534,38.9446926116943,"Illinois",99.4727598348022,"327-328"
"1518",9414,-90.3777885437012,38.9446926116943,"Missouri",144.953587831159,"327-328"
"1519",9415,-90.9545564651489,38.9446926116943,"Missouri",157.086181079942,"205"
"1520",9416,-91.5313243865967,38.9446926116943,"Missouri",166.392829541799,"201-202"
"1521",9417,-92.1080923080444,38.9446926116943,"Missouri",129.764015641595,"201-202"
"1522",9418,-92.6848602294922,38.9446926116943,"Missouri",104.537780046719,"201-202"
"1523",9419,-93.2616281509399,38.9446926116943,"Missouri",99.775538328856,"201-202"
"1524",9420,-93.8383960723877,38.9446926116943,"Missouri",117.982080158175,"201-202"
"1525",9421,-94.4151639938354,38.9446926116943,"Missouri",138.886742933799,"223-224"
"1526",9422,-94.9919319152832,38.9446926116943,"Kansas",101.535873946683,"223-224"
"1527",9423,-95.568699836731,38.9446926116943,"Kansas",79.8705685541657,"223-224"
"1528",9424,-96.1454677581787,38.9446926116943,"Kansas",70.16200251942,"225"
"1529",9425,-96.7222356796265,38.9446926116943,"Kansas",31.1963647527468,"225"
"1530",9426,-97.2990036010742,38.9446926116943,"Kansas",44.7957684335894,"225"
"1531",9427,-97.875771522522,38.9446926116943,"Kansas",77.9388028993175,"221-222"
"1532",9428,-98.4525394439697,38.9446926116943,"Kansas",28.1043058843449,"221-222"
"1533",9429,-99.0293073654175,38.9446926116943,"Kansas",22.542115461668,"221-222"
"1534",9430,-99.6060752868652,38.9446926116943,"Kansas",72.3142665615988,"221-222"
"1535",9431,-100.182843208313,38.9446926116943,"Kansas",115.697307602963,"226"
"1536",9432,-100.759611129761,38.9446926116943,"Kansas",147.185058170285,"229"
"1537",9433,-101.336379051208,38.9446926116943,"Kansas",154.616062533977,"229"
"1538",9434,-101.913146972656,38.9446926116943,"Kansas",176.752302487333,"229"
"1539",9435,-102.489914894104,38.9446926116943,"Colorado",208.971062370148,"229"
"1540",9436,-103.066682815552,38.9446926116943,"Colorado",195.161271976264,"182"
"1541",9437,-103.643450737,38.9446926116943,"Colorado",171.323418693559,"181"
"1542",9438,-104.220218658447,38.9446926116943,"Colorado",135.019824182735,"181"
"1543",9439,-104.796986579895,38.9446926116943,"Colorado",110.339919852012,"181"
"1544",9440,-105.373754501343,38.9446926116943,"Colorado",90.7190095074554,"180"
"1545",9441,-105.950522422791,38.9446926116943,"Colorado",49.4938128372113,"180"
"1546",9442,-106.527290344238,38.9446926116943,"Colorado",40.5748244966589,"180"
"1547",9443,-107.104058265686,38.9446926116943,"Colorado",76.2889749701596,"180"
"1548",9444,-107.680826187134,38.9446926116943,"Colorado",122.354170974495,"180"
"1549",9445,-108.257594108582,38.9446926116943,"Colorado",170.580050708405,"180"
"1550",9446,-108.834362030029,38.9446926116943,"Colorado",219.546053281197,"180"
"1551",9447,-109.411129951477,38.9446926116943,"Utah",268.846647551788,"180"
"1552",9448,-109.987897872925,38.9446926116943,"Utah",290.272929684573,"160"
"1553",9449,-110.564665794373,38.9446926116943,"Utah",263.83961214606,"160"
"1554",9450,-111.14143371582,38.9446926116943,"Utah",244.570089097341,"160"
"1555",9451,-111.718201637268,38.9446926116943,"Utah",234.239933856842,"160"
"1556",9452,-112.294969558716,38.9446926116943,"Utah",234.036327208352,"160"
"1557",9453,-112.871737480164,38.9446926116943,"Utah",235.113139673663,"311"
"1558",9454,-113.448505401611,38.9446926116943,"Utah",201.076719248385,"311"
"1559",9455,-114.025273323059,38.9446926116943,"Utah",175.172962208739,"311"
"1560",9456,-114.602041244507,38.9446926116943,"Nevada",149.836141945153,"313"
"1561",9457,-115.178809165955,38.9446926116943,"Nevada",105.485823846725,"313"
"1562",9458,-115.755577087402,38.9446926116943,"Nevada",69.5751025941718,"313"
"1563",9459,-116.33234500885,38.9446926116943,"Nevada",59.9285065070935,"313"
"1564",9460,-116.909112930298,38.9446926116943,"Nevada",85.9040246803916,"313"
"1565",9461,-117.485880851746,38.9446926116943,"Nevada",127.297964032108,"313"
"1566",9462,-118.062648773193,38.9446926116943,"Nevada",108.724911991432,"310"
"1567",9463,-118.639416694641,38.9446926116943,"Nevada",65.6544199367666,"310"
"1568",9464,-119.216184616089,38.9446926116943,"Nevada",42.1129671619845,"310"
"1569",9465,-119.792952537537,38.9446926116943,"Nevada",64.8861028001856,"310"
"1570",9466,-120.369720458984,38.9446926116943,"California",107.798504140767,"310"
"1571",9467,-120.946488380432,38.9446926116943,"California",79.864437477938,"147"
"1572",9468,-121.52325630188,38.9446926116943,"California",40.8547463848159,"147"
"1573",9469,-122.100024223328,38.9446926116943,"California",44.5203254515284,"147"
"1574",9470,-122.676792144775,38.9446926116943,"California",83.0313063916958,"144-145-146"
"1575",9471,-123.253560066223,38.9446926116943,"California",112.601485687203,"144-145-146"
"1576",9587,-74.8665809631348,39.3951034545898,"New Jersey",44.6802752563152,"309"
"1577",9590,-76.6077423095703,39.3951034545898,"Maryland",94.1501724037132,"141"
"1578",9591,-77.1881294250488,39.3951034545898,"Maryland",48.0647346525798,"141"
"1579",9592,-77.7685165405273,39.3951034545898,"West Virginia",27.1815775749394,"141"
"1580",9593,-78.3489036560059,39.3951034545898,"West Virginia",64.4218794921092,"141"
"1581",9594,-78.9292907714844,39.3951034545898,"West Virginia",112.000438480773,"141"
"1582",9595,-79.5096778869629,39.3951034545898,"West Virginia",160.997666065223,"141"
"1583",9596,-80.0900650024414,39.3951034545898,"West Virginia",210.423557703504,"141"
"1584",9597,-80.6704521179199,39.3951034545898,"West Virginia",172.245852295282,"297-298-299"
"1585",9598,-81.2508392333984,39.3951034545898,"Ohio",129.183910282803,"297-298-299"
"1586",9599,-81.831226348877,39.3951034545898,"Ohio",93.0535511116795,"297-298-299"
"1587",9600,-82.4116134643555,39.3951034545898,"Ohio",74.7021577990546,"297-298-299"
"1588",9601,-82.992000579834,39.3951034545898,"Ohio",86.3305204238616,"297-298-299"
"1589",9602,-83.5723876953125,39.3951034545898,"Ohio",47.8804768957184,"300-301"
"1590",9603,-84.152774810791,39.3951034545898,"Ohio",39.3461454945352,"300-301"
"1591",9604,-84.7331619262695,39.3951034545898,"Ohio",76.0273894190893,"300-301"
"1592",9605,-85.313549041748,39.3951034545898,"Indiana",42.9301254463789,"232"
"1593",9606,-85.8939361572266,39.3951034545898,"Indiana",18.1757969682878,"232"
"1594",9607,-86.4743232727051,39.3951034545898,"Indiana",61.7014765190346,"232"
"1595",9608,-87.0547103881836,39.3951034545898,"Indiana",72.1598429156345,"231"
"1596",9609,-87.6350975036621,39.3951034545898,"Illinois",95.4689919052794,"231"
"1597",9610,-88.2154846191406,39.3951034545898,"Illinois",50.2882510529846,"327-328"
"1598",9611,-88.7958717346191,39.3951034545898,"Illinois",1.08040702033006,"327-328"
"1599",9612,-89.3762588500977,39.3951034545898,"Illinois",49.7321556867678,"327-328"
"1600",9613,-89.9566459655762,39.3951034545898,"Illinois",99.7254537495187,"327-328"
"1601",9614,-90.5370330810547,39.3951034545898,"Illinois",128.122903766564,"329"
"1602",9615,-91.1174201965332,39.3951034545898,"Missouri",131.916713436983,"330"
"1603",9616,-91.6978073120117,39.3951034545898,"Missouri",128.814796732846,"201-202"
"1604",9617,-92.2781944274902,39.3951034545898,"Missouri",84.7786968583358,"201-202"
"1605",9618,-92.8585815429688,39.3951034545898,"Missouri",52.4331335182953,"201-202"
"1606",9619,-93.4389686584473,39.3951034545898,"Missouri",57.261288511086,"201-202"
"1607",9620,-94.0193557739258,39.3951034545898,"Missouri",93.6817504136876,"201-202"
"1608",9621,-94.5997428894043,39.3951034545898,"Missouri",125.34990528062,"54-55"
"1609",9622,-95.1801300048828,39.3951034545898,"Kansas",123.347359521609,"28"
"1610",9623,-95.7605171203613,39.3951034545898,"Kansas",100.070180142074,"225"
"1611",9624,-96.3409042358398,39.3951034545898,"Kansas",52.4920061377701,"225"
"1612",9625,-96.9212913513184,39.3951034545898,"Kansas",22.5893994889238,"225"
"1613",9626,-97.5016784667969,39.3951034545898,"Kansas",57.2603190238292,"225"
"1614",9627,-98.0820655822754,39.3951034545898,"Kansas",80.5200726933084,"221-222"
"1615",9628,-98.6624526977539,39.3951034545898,"Kansas",54.8119324883106,"221-222"
"1616",9629,-99.2428398132324,39.3951034545898,"Kansas",67.520163007893,"221-222"
"1617",9630,-99.8232269287109,39.3951034545898,"Kansas",105.580736505202,"221-222"
"1618",9631,-100.403614044189,39.3951034545898,"Kansas",150.894124969434,"221-222"
"1619",9632,-100.984001159668,39.3951034545898,"Kansas",197.85348811005,"229"
"1620",9633,-101.564388275146,39.3951034545898,"Kansas",208.292371387803,"229"
"1621",9634,-102.144775390625,39.3951034545898,"Colorado",198.69848720378,"200"
"1622",9635,-102.725162506104,39.3951034545898,"Colorado",198.549944780262,"200"
"1623",9636,-103.305549621582,39.3951034545898,"Colorado",210.318685574859,"200"
"1624",9637,-103.885936737061,39.3951034545898,"Colorado",192.202668135006,"181"
"1625",9638,-104.466323852539,39.3951034545898,"Colorado",161.380149145077,"180"
"1626",9639,-105.046710968018,39.3951034545898,"Colorado",111.58345486414,"180"
"1627",9640,-105.627098083496,39.3951034545898,"Colorado",62.1714388858709,"180"
"1628",9641,-106.207485198975,39.3951034545898,"Colorado",16.946025522878,"180"
"1629",9642,-106.787872314453,39.3951034545898,"Colorado",41.4325334196681,"180"
"1630",9643,-107.368259429932,39.3951034545898,"Colorado",90.2977851953116,"180"
"1631",9644,-107.94864654541,39.3951034545898,"Colorado",139.992885303603,"180"
"1632",9645,-108.529033660889,39.3951034545898,"Colorado",189.866102008916,"180"
"1633",9646,-109.109420776367,39.3951034545898,"Utah",239.804916131883,"180"
"1634",9647,-109.689807891846,39.3951034545898,"Utah",269.609810586256,"160"
"1635",9648,-110.270195007324,39.3951034545898,"Utah",235.700486660755,"160"
"1636",9649,-110.850582122803,39.3951034545898,"Utah",208.084903835903,"160"
"1637",9650,-111.430969238281,39.3951034545898,"Utah",189.535742995753,"160"
"1638",9651,-112.01135635376,39.3951034545898,"Utah",182.834479934292,"160"
"1639",9652,-112.591743469238,39.3951034545898,"Utah",189.244237761412,"160"
"1640",9653,-113.172130584717,39.3951034545898,"Utah",194.782550284653,"314"
"1641",9654,-113.752517700195,39.3951034545898,"Utah",159.693718262071,"314"
"1642",9655,-114.332904815674,39.3951034545898,"Nevada",134.098228654945,"314"
"1643",9656,-114.913291931152,39.3951034545898,"Nevada",124.021425475483,"314"
